0	4.06955873159231487e+01
1	4.06955873159231487e+01
2	4.06955873159231487e+01
3	4.06955873159231487e+01
4	4.06955873159231487e+01
5	4.06955873159231487e+01
6	4.06955873159231487e+01
7	4.06955873159231487e+01
8	4.06955873159231487e+01
9	4.06955873159231487e+01
10	4.06955873159231487e+01
11	4.06955873159231487e+01
12	4.06955873159231487e+01
13	4.06955873159231487e+01
14	4.06955873159231487e+01
15	4.06955873159231487e+01
16	4.06955873159231487e+01
17	4.06955873159231487e+01
18	4.06955873159231487e+01
19	4.06955873159231487e+01
20	4.06955873159231487e+01
21	4.06955873159231487e+01
22	4.06955873159231487e+01
23	4.06955873159231487e+01
24	4.06955873159231487e+01
25	4.06955873159231487e+01
26	4.06955873159231487e+01
27	4.06955873159231487e+01
28	4.06955873159231487e+01
29	4.06955873159231487e+01
30	4.06955873159231487e+01
31	4.06955873159231487e+01
32	4.06955873159231487e+01
33	4.06955873159231487e+01
34	4.06955873159231487e+01
35	4.06955873159231487e+01
36	4.06955873159231487e+01
37	4.06955873159231487e+01
38	4.06955873159231487e+01
39	4.06955873159231487e+01
40	4.06955873159231487e+01
41	4.06955873159231487e+01
42	4.06955873159231487e+01
43	4.06955873159231487e+01
44	4.06955873159231487e+01
45	4.06955873159231487e+01
46	4.06955873159231487e+01
47	4.06955873159231487e+01
48	4.06955873159231487e+01
49	4.06955873159231487e+01
50	4.06955873159231487e+01
51	4.06955873159231487e+01
52	4.06955873159231487e+01
53	4.06955873159231487e+01
54	4.06955873159231487e+01
55	4.06955873159231487e+01
56	4.06955873159231487e+01
57	4.06955873159231487e+01
58	4.06955873159231487e+01
59	4.06955873159231487e+01
60	4.06955873159231487e+01
61	4.06955873159231487e+01
62	4.06955873159231487e+01
63	4.06955873159231487e+01
64	4.06955873159231487e+01
65	4.06955873159231487e+01
66	4.06955873159231487e+01
67	4.06955873159231487e+01
68	4.06955873159231487e+01
69	4.06955873159231487e+01
70	4.06955873159231487e+01
71	4.06955873159231487e+01
72	4.06955873159231487e+01
73	4.06955873159231487e+01
74	4.06955873159231487e+01
75	4.06955873159231487e+01
76	4.06955873159231487e+01
77	4.06955873159231487e+01
78	4.06955873159231487e+01
79	4.06955873159231487e+01
80	4.06955873159231487e+01
81	4.06955873159231487e+01
82	4.06955873159231487e+01
83	4.06955873159231487e+01
84	4.06955873159231487e+01
85	4.06955873159231487e+01
86	4.06955873159231487e+01
87	4.06955873159231487e+01
88	4.06955873159231487e+01
89	4.06955873159231487e+01
90	4.06955873159231487e+01
91	4.06955873159231487e+01
92	4.06955873159231487e+01
93	4.06955873159231487e+01
94	4.06955873159231487e+01
95	4.06955873159231487e+01
96	4.06955873159231487e+01
97	4.06955873159231487e+01
98	4.06955873159231487e+01
99	4.06955873159231487e+01
100	4.06955873159231487e+01
101	4.06955873159231487e+01
102	4.06955873159231487e+01
103	4.06955873159231487e+01
104	4.06955873159231487e+01
105	4.06955873159231487e+01
106	4.06955873159231487e+01
107	4.06955873159231487e+01
108	4.06955873159231487e+01
109	4.06955873159231487e+01
110	4.06955873159231487e+01
111	4.06955873159231487e+01
112	4.06955873159231487e+01
113	4.06955873159231487e+01
114	4.06955873159231487e+01
115	4.06955873159231487e+01
116	4.06955873159231487e+01
117	4.06955873159231487e+01
118	4.06955873159231487e+01
119	4.06955873159231487e+01
120	4.06955873159231487e+01
121	4.06955873159231487e+01
122	4.06955873159231487e+01
123	4.06955873159231487e+01
124	4.06955873159231487e+01
125	4.06955873159231487e+01
126	4.06955873159231487e+01
127	4.06955873159231487e+01
128	4.06955873159231487e+01
129	4.06955873159231487e+01
130	4.06955873159231487e+01
131	4.06955873159231487e+01
132	4.06955873159231487e+01
133	4.06955873159231487e+01
134	4.06955873159231487e+01
135	4.06955873159231487e+01
136	4.06955873159231487e+01
137	4.06955873159231487e+01
138	4.06955873159231487e+01
139	4.06955873159231487e+01
140	4.06955873159231487e+01
141	4.06955873159231487e+01
142	4.06955873159231487e+01
143	4.06955873159231487e+01
144	4.06955873159231487e+01
145	4.06955873159231487e+01
146	4.06955873159231487e+01
147	4.06955873159231487e+01
148	4.06955873159231487e+01
149	4.06955873159231487e+01
150	4.06955873159231487e+01
151	4.06955873159231487e+01
152	4.06955873159231487e+01
153	4.06955873159231487e+01
154	4.06955873159231487e+01
155	4.06955873159231487e+01
156	4.06955873159231487e+01
157	4.06955873159231487e+01
158	4.06955873159231487e+01
159	4.06955873159231487e+01
160	4.06955873159231487e+01
161	4.06955873159231487e+01
162	4.06955873159231487e+01
163	4.06955873159231487e+01
164	4.06955873159231487e+01
165	4.06955873159231487e+01
166	4.06955873159231487e+01
167	4.06955873159231487e+01
168	4.06955873159231487e+01
169	4.06955873159231487e+01
170	4.06955873159231487e+01
171	4.06955873159231487e+01
172	4.06955873159231487e+01
173	4.06955873159231487e+01
174	4.06955873159231487e+01
175	4.06955873159231487e+01
176	4.06955873159231487e+01
177	4.06955873159231487e+01
178	4.06955873159231487e+01
179	4.06955873159231487e+01
180	4.06955873159231487e+01
181	4.06955873159231487e+01
182	4.06955873159231487e+01
183	4.06955873159231487e+01
184	4.06955873159231487e+01
185	4.06955873159231487e+01
186	4.06955873159231487e+01
187	4.06955873159231487e+01
188	4.06955873159231487e+01
189	4.06955873159231487e+01
190	4.06955873159231487e+01
191	4.06955873159231487e+01
192	4.06955873159231487e+01
193	4.06955873159231487e+01
194	4.06955873159231487e+01
195	4.06955873159231487e+01
196	4.06955873159231487e+01
197	4.06955873159231487e+01
198	4.06955873159231487e+01
199	4.06955873159231487e+01
200	4.06955873159231487e+01
201	4.06955873159231487e+01
202	4.06955873159231487e+01
203	4.06955873159231487e+01
204	4.06955873159231487e+01
205	4.06955873159231487e+01
206	4.06955873159231487e+01
207	4.06955873159231487e+01
208	4.06955873159231487e+01
209	6.40209018395625975e+01
210	4.06955873159231487e+01
211	6.40209018395625975e+01
212	4.06955873159231487e+01
213	6.40209018395625975e+01
214	4.06955873159231487e+01
215	4.06955873159231487e+01
216	4.06955873159231487e+01
217	6.40209018395625975e+01
218	4.06955873159231487e+01
219	6.40209018395625975e+01
220	4.06955873159231487e+01
221	4.06955873159231487e+01
222	4.06955873159231487e+01
223	4.06955873159231487e+01
224	4.06955873159231487e+01
225	4.06955873159231487e+01
226	4.06955873159231487e+01
227	4.06955873159231487e+01
228	4.06955873159231487e+01
229	4.06955873159231487e+01
230	4.06955873159231487e+01
231	4.06955873159231487e+01
232	4.06955873159231487e+01
233	4.06955873159231487e+01
234	4.06955873159231487e+01
235	4.06955873159231487e+01
236	4.06955873159231487e+01
237	4.06955873159231487e+01
238	4.06955873159231487e+01
239	4.06955873159231487e+01
240	6.40209018395625975e+01
241	6.40209018395625975e+01
242	6.40209018395625975e+01
243	6.40209018395625975e+01
244	6.40209018395625975e+01
245	6.40209018395625975e+01
246	6.40209018395625975e+01
247	6.40209018395625975e+01
248	6.40209018395625975e+01
249	6.40209018395625975e+01
250	6.40209018395625975e+01
251	6.40209018395625975e+01
252	6.40209018395625975e+01
253	6.40209018395625975e+01
254	6.40209018395625975e+01
255	6.40209018395625975e+01
256	4.06955873159231487e+01
257	4.06955873159231487e+01
258	4.06955873159231487e+01
259	4.06955873159231487e+01
260	4.06955873159231487e+01
261	4.06955873159231487e+01
262	4.06955873159231487e+01
263	4.06955873159231487e+01
264	4.06955873159231487e+01
265	4.06955873159231487e+01
266	4.06955873159231487e+01
267	4.06955873159231487e+01
268	4.06955873159231487e+01
269	4.06955873159231487e+01
270	4.06955873159231487e+01
271	4.06955873159231487e+01
272	4.06955873159231487e+01
273	4.06955873159231487e+01
274	4.06955873159231487e+01
275	4.06955873159231487e+01
276	4.06955873159231487e+01
277	4.06955873159231487e+01
278	4.06955873159231487e+01
279	4.06955873159231487e+01
280	4.06955873159231487e+01
281	4.06955873159231487e+01
282	4.06955873159231487e+01
283	4.06955873159231487e+01
284	4.06955873159231487e+01
285	4.06955873159231487e+01
286	4.06955873159231487e+01
287	4.06955873159231487e+01
288	4.06955873159231487e+01
289	4.06955873159231487e+01
290	4.06955873159231487e+01
291	4.06955873159231487e+01
292	4.06955873159231487e+01
293	4.06955873159231487e+01
294	4.06955873159231487e+01
295	4.06955873159231487e+01
296	4.06955873159231487e+01
297	4.06955873159231487e+01
298	4.06955873159231487e+01
299	4.06955873159231487e+01
300	4.06955873159231487e+01
301	4.06955873159231487e+01
302	4.06955873159231487e+01
303	4.06955873159231487e+01
304	4.06955873159231487e+01
305	4.06955873159231487e+01
306	4.06955873159231487e+01
307	4.06955873159231487e+01
308	4.06955873159231487e+01
309	4.06955873159231487e+01
310	4.06955873159231487e+01
311	4.06955873159231487e+01
312	4.06955873159231487e+01
313	4.06955873159231487e+01
314	4.06955873159231487e+01
315	4.06955873159231487e+01
316	4.06955873159231487e+01
317	4.06955873159231487e+01
318	4.06955873159231487e+01
319	4.06955873159231487e+01
320	4.06955873159231487e+01
321	4.06955873159231487e+01
322	4.06955873159231487e+01
323	4.06955873159231487e+01
324	4.06955873159231487e+01
325	4.06955873159231487e+01
326	4.06955873159231487e+01
327	4.06955873159231487e+01
328	4.06955873159231487e+01
329	4.06955873159231487e+01
330	4.06955873159231487e+01
331	4.06955873159231487e+01
332	4.06955873159231487e+01
333	4.06955873159231487e+01
334	4.06955873159231487e+01
335	4.06955873159231487e+01
336	4.06955873159231487e+01
337	4.06955873159231487e+01
338	4.06955873159231487e+01
339	4.06955873159231487e+01
340	4.06955873159231487e+01
341	4.06955873159231487e+01
342	4.06955873159231487e+01
343	4.06955873159231487e+01
344	4.06955873159231487e+01
345	4.06955873159231487e+01
346	4.06955873159231487e+01
347	4.06955873159231487e+01
348	4.06955873159231487e+01
349	4.06955873159231487e+01
350	4.06955873159231487e+01
351	4.06955873159231487e+01
352	4.06955873159231487e+01
353	4.06955873159231487e+01
354	4.06955873159231487e+01
355	4.06955873159231487e+01
356	4.06955873159231487e+01
357	4.06955873159231487e+01
358	4.06955873159231487e+01
359	4.06955873159231487e+01
360	4.06955873159231487e+01
361	4.06955873159231487e+01
362	4.06955873159231487e+01
363	4.06955873159231487e+01
364	4.06955873159231487e+01
365	4.06955873159231487e+01
366	4.06955873159231487e+01
367	4.06955873159231487e+01
368	4.06955873159231487e+01
369	4.06955873159231487e+01
370	4.06955873159231487e+01
371	4.06955873159231487e+01
372	4.06955873159231487e+01
373	4.06955873159231487e+01
374	4.06955873159231487e+01
375	4.06955873159231487e+01
376	4.06955873159231487e+01
377	4.06955873159231487e+01
378	4.06955873159231487e+01
379	4.06955873159231487e+01
380	4.06955873159231487e+01
381	4.06955873159231487e+01
382	4.06955873159231487e+01
383	4.06955873159231487e+01
384	4.06955873159231487e+01
385	4.06955873159231487e+01
386	4.06955873159231487e+01
387	4.06955873159231487e+01
388	4.06955873159231487e+01
389	4.06955873159231487e+01
390	4.06955873159231487e+01
